transactionId,transactionType,transactionDate,merchantName,storeName,deviceName,location,totalAmount,cardHolderName,cardType,currencyCode,transactionStatus,failureReason
TXN000468,REFUND,2025-03-11 11:46:56,Jones Group,PLC,POS-9526,Port Jessicaberg,52.3,Jason Ryan,VISA,GBP,FAILED,Suspicious transaction (anomaly)
TXN000469,REFUND,2024-09-18 11:46:56,"Bell, Gomez and Romero",Ltd,POS-5208,New Lindaland,705.69,Jennifer Mcknight,RUPAY,EUR,SUCCESS,SUCCESS
TXN000470,PURCHASE,2024-08-28 11:46:56,Johnston Ltd,Group,POS-2998,Tylerville,682.04,Sara Thomas,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000471,CASHBACK,2024-08-27 11:46:56,"Lopez, Parrish and Rubio",LLC,POS-4984,Ramirezberg,23.03,Mark Ramos,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000472,CASHBACK,2025-04-26 11:46:56,Sloan-Larson,PLC,POS-3905,Port Jeffreyhaven,77.23,Juan Johnson,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000473,REFUND,2024-08-30 11:46:56,Ho PLC,and Sons,POS-8664,Brianstad,581.42,Diane Anderson,AMEX,GBP,SUCCESS,SUCCESS
TXN000474,PURCHASE,2024-07-17 11:46:56,Weber and Sons,Group,POS-2224,Aaronchester,149.95,Michael Smith,RUPAY,USD,SUCCESS,SUCCESS
TXN000475,REFUND,2025-01-25 11:46:56,Lowe LLC,Group,POS-5160,Port Kathy,640.88,Kathryn Cunningham,RUPAY,USD,SUCCESS,SUCCESS
TXN000476,REFUND,2024-08-14 11:46:56,"Davis, Lewis and Williams",Group,POS-4962,Ramirezborough,220.18,Nicole Bradley,VISA,EUR,SUCCESS,SUCCESS
TXN000477,PURCHASE,2024-10-20 11:46:56,"Johnson, Henry and Wright",LLC,POS-4489,Port Jack,458.45,Blake Hall,VISA,INR,SUCCESS,SUCCESS
TXN000478,REFUND,2024-09-21 11:46:56,Henderson-Christensen,and Sons,POS-9507,Jenniferport,552.24,Latoya Evans,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000479,CASHBACK,2024-09-26 11:46:56,Rodriguez-Nunez,Ltd,POS-9737,Christophermouth,988.36,Malik Williams,MASTERCARD,INR,FAILED,Suspicious transaction (anomaly)
TXN000480,PURCHASE,2024-11-29 11:46:56,Howard Group,and Sons,POS-5418,Keithville,244.53,Andrea Lambert,AMEX,INR,FAILED,Currency mismatch
TXN000481,PURCHASE,2025-01-07 11:46:56,Savage-Simpson,Group,POS-3374,Stoneburgh,455.44,Aaron Gibson,RUPAY,GBP,SUCCESS,SUCCESS
TXN000482,PURCHASE,2024-08-25 11:46:56,Garrett-Dominguez,Ltd,POS-5675,North Ashley,515.29,Gina Harvey,RUPAY,GBP,SUCCESS,SUCCESS
TXN000483,CASHBACK,2024-09-26 11:46:56,"Burns, Pope and Williams",LLC,POS-9479,Amandachester,202.71,Leslie Douglas,VISA,INR,SUCCESS,SUCCESS
TXN000484,PURCHASE,2024-12-29 11:46:56,Jones-Carter,Group,POS-5212,Sharonland,205.86,Christine Morse,RUPAY,INR,SUCCESS,SUCCESS
TXN000485,CASHBACK,2024-12-20 11:46:56,Ford-Ramos,and Sons,POS-3174,Onealland,612.59,Keith Matthews,AMEX,EUR,SUCCESS,SUCCESS
TXN000486,CASHBACK,2025-07-07 11:46:56,"Fox, Rios and Thompson",Inc,POS-4403,Drakefort,345.5,Aaron May,VISA,USD,SUCCESS,SUCCESS
TXN000487,REFUND,2025-02-06 11:46:56,Bell-Kim,Ltd,POS-6285,North Johnland,625.81,James Carlson,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000488,REFUND,2025-05-10 11:46:56,Adams Inc,and Sons,POS-3030,Obrienland,257.46,Trevor Kim,RUPAY,GBP,SUCCESS,SUCCESS
TXN000489,PURCHASE,2024-07-28 11:46:56,Mcclain and Sons,and Sons,POS-6800,New Dominique,433.41,Jerry Rivera,RUPAY,GBP,SUCCESS,SUCCESS
TXN000490,REFUND,2024-09-18 11:46:56,"Jones, Golden and Carlson",Inc,POS-2729,Port Richard,986.59,Rachel Snyder,RUPAY,EUR,FAILED,Suspicious transaction (anomaly)
TXN000491,PURCHASE,2025-07-07 11:46:56,Peters Inc,LLC,POS-9599,Cristinaborough,860.15,Meghan Wiley,RUPAY,GBP,SUCCESS,SUCCESS
TXN000492,PURCHASE,2024-12-25 11:46:56,"Mueller, Hoffman and Choi",PLC,POS-2583,East Jacob,427.64,Dustin Mcdowell,AMEX,EUR,SUCCESS,SUCCESS
TXN000493,REFUND,2025-02-22 11:46:56,"King, Hernandez and Watson",Group,POS-9631,Port Tammyburgh,133.18,Jennifer Hansen,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000494,PURCHASE,2025-07-14 11:46:56,"Nelson, Hopkins and Armstrong",Ltd,POS-2526,Joeltown,345.91,Andrew Hall,AMEX,GBP,SUCCESS,SUCCESS
TXN000495,PURCHASE,2025-03-12 11:46:56,Rodriguez-Moss,Ltd,POS-7135,West Jonathanton,882.72,Ashley Hall,RUPAY,INR,SUCCESS,SUCCESS
TXN000496,CASHBACK,2025-04-18 11:46:56,Winters-Garza,Ltd,POS-8368,East Amystad,406.32,Richard Lowery,VISA,USD,SUCCESS,SUCCESS
TXN000497,PURCHASE,2025-01-27 11:46:56,Brown LLC,LLC,POS-4403,Mindytown,319.34,George Harris,VISA,INR,SUCCESS,SUCCESS
TXN000498,PURCHASE,2025-05-23 11:46:56,Reed-Guerrero,and Sons,POS-9925,Lake Christine,620.35,Ann Huber,VISA,EUR,SUCCESS,SUCCESS
TXN000499,PURCHASE,2024-07-29 11:46:56,"Gill, Gray and Garrett",and Sons,POS-3695,Vargasborough,450.12,Kathy Mcintyre,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000500,REFUND,2024-07-24 11:46:56,Bell PLC,LLC,POS-3749,Jennifertown,445.46,Jessica Blackwell,VISA,GBP,SUCCESS,SUCCESS
TXN000501,PURCHASE,2025-05-13 11:46:56,"Rodriguez, Price and Brooks",and Sons,POS-2645,Savannahfurt,316.71,Stacey Page,RUPAY,EUR,SUCCESS,SUCCESS
TXN000502,REFUND,2024-12-30 11:46:56,"Caldwell, Conner and Jones",Group,POS-4760,East James,468.48,Samuel Gray,AMEX,EUR,SUCCESS,SUCCESS
TXN000503,REFUND,2024-08-21 11:46:56,Bullock Inc,PLC,POS-1137,West Ericstad,593.13,Gerald Michael,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000504,REFUND,2024-10-25 11:46:56,Ponce-Patterson,and Sons,POS-6141,Byrdmouth,478.17,Joshua Soto,RUPAY,INR,SUCCESS,SUCCESS
TXN000505,REFUND,2025-02-25 11:46:56,Martinez-Galvan,Ltd,POS-3683,Lake Michael,194.64,Barbara Lowery,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000506,REFUND,2024-08-19 11:46:56,Gilbert-Davis,Group,POS-1380,North Spencer,378.59,Billy Clark,AMEX,EUR,SUCCESS,SUCCESS
TXN000507,PURCHASE,2025-05-23 11:46:56,"Stuart, Bartlett and Gonzalez",LLC,POS-8524,West Heathertown,731.92,Anthony Martin,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000508,REFUND,2024-07-21 11:46:56,Quinn Group,PLC,POS-6435,Lake Stanley,556.2,Megan Edwards MD,VISA,GBP,SUCCESS,SUCCESS
TXN000509,REFUND,2024-11-17 11:46:56,Owens Ltd,Inc,POS-8223,New Brian,374.06,James Ortiz,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000510,PURCHASE,2024-11-05 11:46:56,Andrews-Rocha,PLC,POS-3154,Smithside,663.1,Daniel Martin,RUPAY,INR,SUCCESS,SUCCESS
TXN000511,PURCHASE,2025-06-04 11:46:56,Murray and Sons,Group,POS-8013,North William,32.59,Jordan Gilmore,RUPAY,INR,SUCCESS,SUCCESS
TXN000512,CASHBACK,2025-07-13 11:46:56,Adams-Valdez,Group,POS-4238,Christinaside,620.49,Ariana Jackson,RUPAY,GBP,SUCCESS,SUCCESS
TXN000513,CASHBACK,2024-10-24 11:46:56,"Pearson, Douglas and West",Group,POS-5645,Rogerton,73.56,Timothy Doyle,VISA,USD,SUCCESS,SUCCESS
TXN000514,REFUND,2025-01-01 11:46:56,Tucker-Obrien,Inc,POS-7758,New Kimberly,387.16,Melissa Floyd,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000515,REFUND,2024-12-21 11:46:56,"Medina, White and Harrell",PLC,POS-1010,Lake Jonathanborough,631.62,Timothy Nicholson,AMEX,GBP,SUCCESS,SUCCESS
TXN000516,PURCHASE,2024-12-22 11:46:56,Barton Ltd,Group,POS-8070,Dyerview,918.76,Richard Richardson,RUPAY,INR,SUCCESS,SUCCESS
TXN000517,REFUND,2024-10-07 11:46:56,Kelly-Waller,Group,POS-7056,Adrianmouth,311.01,Brandon Smith,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000518,PURCHASE,2024-12-09 11:46:56,Harris-Coleman,and Sons,POS-8195,Florestown,959.05,Edward Lewis,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000519,CASHBACK,2025-03-20 11:46:56,Harris and Sons,PLC,POS-6429,Walshport,238.73,Veronica Allen,VISA,INR,SUCCESS,SUCCESS
TXN000520,PURCHASE,2025-04-12 11:46:56,"Snyder, Walton and Tucker",PLC,POS-9144,North Kylemouth,878.48,Christina Shah,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000521,CASHBACK,2025-06-28 11:46:56,Fuller Ltd,LLC,POS-4749,Derekmouth,652.49,Michael Bell,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000522,CASHBACK,2024-10-21 11:46:56,Rosales-Thompson,Group,POS-8164,West Kathy,678.42,Robin Henry,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000523,REFUND,2024-12-01 11:46:56,Orozco-Mathews,LLC,POS-6103,West Troymouth,958.34,Yolanda Decker,VISA,EUR,FAILED,Suspicious transaction (anomaly)
TXN000524,REFUND,2025-04-25 11:46:56,"Campbell, Koch and Hanson",LLC,POS-2746,Mooneystad,664.35,Valerie Gutierrez,RUPAY,INR,SUCCESS,SUCCESS
TXN000525,CASHBACK,2025-02-08 11:46:56,Sanders LLC,Ltd,POS-5944,West Kimtown,397.28,Julie Gordon,AMEX,INR,FAILED,Currency mismatch
TXN000526,REFUND,2025-06-10 11:46:56,Robinson-Robbins,LLC,POS-1980,New Amanda,767.58,Brian Sullivan,AMEX,EUR,SUCCESS,SUCCESS
TXN000527,REFUND,2024-08-24 11:46:56,"Brown, Flores and Williams",Ltd,POS-6068,New Brianna,552.72,Valerie Jacobs,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000528,PURCHASE,2024-12-09 11:46:56,Wright-Nelson,Ltd,POS-1662,West Fernando,52.24,Christina Henry,VISA,INR,FAILED,Suspicious transaction (anomaly)
TXN000529,PURCHASE,2025-02-14 11:46:56,Jarvis LLC,LLC,POS-6059,New Jennifer,67.42,Richard Lee,VISA,USD,SUCCESS,SUCCESS
TXN000530,PURCHASE,2024-09-13 11:46:56,Poole PLC,and Sons,POS-3772,Delacruzfort,475.03,Lisa Meadows,VISA,EUR,SUCCESS,SUCCESS
TXN000531,PURCHASE,2024-09-30 11:46:56,Saunders Ltd,LLC,POS-3211,North Brian,797.64,Jerry Collins,VISA,USD,SUCCESS,SUCCESS
TXN000532,CASHBACK,2024-08-10 11:46:56,Hill-Rhodes,LLC,POS-2897,Lake Markfurt,209.75,Joseph Ayala,VISA,GBP,SUCCESS,SUCCESS
TXN000533,REFUND,2025-06-03 11:46:56,Oliver PLC,PLC,POS-2886,Roseview,478.84,Melanie Patrick,RUPAY,EUR,SUCCESS,SUCCESS
TXN000534,CASHBACK,2025-05-23 11:46:56,Hernandez LLC,Inc,POS-3264,Lake William,856.49,James Bailey,RUPAY,EUR,SUCCESS,SUCCESS
TXN000535,PURCHASE,2024-08-28 11:46:56,"Garcia, Figueroa and Gordon",PLC,POS-9299,Johnsonborough,958.65,Jennifer Gutierrez,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000536,CASHBACK,2025-01-02 11:46:56,Lawrence-Hansen,Inc,POS-7090,Port Veronicachester,533.34,Mariah Snyder,AMEX,GBP,SUCCESS,SUCCESS
TXN000537,REFUND,2025-03-13 11:46:56,Mccoy Ltd,PLC,POS-2499,Abigailfort,160.96,Helen Conley,RUPAY,INR,SUCCESS,SUCCESS
TXN000538,CASHBACK,2025-02-19 11:46:56,"Smith, Blake and Stevens",PLC,POS-6781,Brettmouth,510.35,Ronald Ferrell,VISA,USD,SUCCESS,SUCCESS
TXN000539,PURCHASE,2025-05-02 11:46:56,Fields-Hernandez,PLC,POS-5223,Lake Johnhaven,743.17,Candice Johnson,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000540,PURCHASE,2025-05-16 11:46:56,"Gomez, Rogers and Bailey",Inc,POS-9020,Gibbsfort,737.31,Lindsey Palmer,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000541,REFUND,2025-05-04 11:46:56,Ponce PLC,Ltd,POS-1668,Mccartytown,180.47,John Hopkins,AMEX,INR,FAILED,Currency mismatch
TXN000542,PURCHASE,2024-08-25 11:46:56,"Walls, Castro and Evans",Inc,POS-2557,Bobshire,506.66,Rachel Bates,RUPAY,EUR,SUCCESS,SUCCESS
TXN000543,CASHBACK,2025-03-08 11:46:56,Peterson Group,and Sons,POS-6257,Pooleside,197.62,Jacqueline Morgan,VISA,EUR,SUCCESS,SUCCESS
TXN000544,REFUND,2024-12-22 11:46:56,Harris-Butler,Ltd,POS-2689,Russellfort,957.85,John Frank,RUPAY,INR,SUCCESS,SUCCESS
TXN000545,PURCHASE,2024-08-22 11:46:56,Simpson Inc,and Sons,POS-6439,East Aprilville,239.25,Sarah Lopez,VISA,GBP,SUCCESS,SUCCESS
TXN000546,CASHBACK,2025-02-26 11:46:56,Martin and Sons,Inc,POS-3609,Atkinshaven,920.58,Megan Brown,VISA,INR,SUCCESS,SUCCESS
TXN000547,CASHBACK,2025-06-04 11:46:56,Gonzalez Inc,Inc,POS-6487,New Christianburgh,652.07,Jimmy Warren,VISA,INR,SUCCESS,SUCCESS
TXN000548,PURCHASE,2024-08-13 11:46:56,Parker Ltd,LLC,POS-3936,West Joshua,260.86,Nicholas Simpson,VISA,EUR,SUCCESS,SUCCESS
TXN000549,REFUND,2025-04-03 11:46:56,Hickman-Estrada,and Sons,POS-2211,Lake Christine,413.93,James Lawrence,VISA,INR,SUCCESS,SUCCESS
TXN000550,PURCHASE,2025-06-29 11:46:56,"Moody, Campbell and Carson",Group,POS-3599,East Jasonport,336.1,Corey Ray,RUPAY,EUR,SUCCESS,SUCCESS
TXN000551,CASHBACK,2024-10-07 11:46:56,Kim-Kennedy,LLC,POS-4242,Lake Michaelchester,915.68,Ryan Sandoval,VISA,EUR,SUCCESS,SUCCESS
TXN000552,REFUND,2024-10-08 11:46:56,Watkins Group,Group,POS-8366,Lake Molly,597.22,Darlene Williams,AMEX,INR,FAILED,Currency mismatch
TXN000553,REFUND,2025-05-16 11:46:56,Wall LLC,Ltd,POS-1273,Karenfurt,424.6,Daniel Mayer,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000554,PURCHASE,2024-07-31 11:46:56,Stewart PLC,Ltd,POS-7308,North Christopherstad,766.55,Ashley Myers,VISA,EUR,SUCCESS,SUCCESS
TXN000555,CASHBACK,2024-11-03 11:46:56,"Gonzalez, Lopez and Hayes",and Sons,POS-7772,Port Walterburgh,760.01,Renee Bass,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000556,CASHBACK,2024-12-07 11:46:56,Jones LLC,Ltd,POS-7246,Whiteheadborough,999.45,Brian Sanchez,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000557,PURCHASE,2024-07-21 11:46:56,"Clark, King and Williams",Inc,POS-3593,New Tina,909.46,Deborah Taylor,VISA,INR,SUCCESS,SUCCESS
TXN000558,CASHBACK,2025-04-11 11:46:56,Malone PLC,PLC,POS-2617,East David,996.11,Shane Hanson,AMEX,EUR,FAILED,Suspicious transaction (anomaly)
TXN000559,REFUND,2025-03-05 11:46:56,Hancock Group,PLC,POS-9546,North Robert,903.8,Lisa Gentry,RUPAY,INR,SUCCESS,SUCCESS
TXN000560,CASHBACK,2024-12-09 11:46:56,"Anderson, Price and Richardson",PLC,POS-9036,Port Jennifer,469.46,Ian Williamson,AMEX,INR,FAILED,Currency mismatch
TXN000561,REFUND,2025-03-07 11:46:56,"Hebert, Hampton and Dickson",Ltd,POS-5667,Williamsmouth,381.66,Ryan Johnson,VISA,GBP,SUCCESS,SUCCESS
TXN000562,CASHBACK,2024-10-24 11:46:56,Farmer-Hawkins,PLC,POS-9226,Blackburnport,210.97,Cassandra Beck,AMEX,GBP,SUCCESS,SUCCESS
TXN000563,CASHBACK,2025-06-26 11:46:56,Wilson-Joseph,Group,POS-1353,Brittanyport,420.35,Louis Nelson,VISA,INR,SUCCESS,SUCCESS
TXN000564,CASHBACK,2025-07-01 11:46:56,Smith Inc,Group,POS-1480,East Christopherview,497.89,Benjamin Brown,RUPAY,INR,SUCCESS,SUCCESS
TXN000565,CASHBACK,2024-11-15 11:46:56,Jarvis PLC,PLC,POS-9583,Port Marymouth,450.46,Ronald Franklin,RUPAY,EUR,SUCCESS,SUCCESS
TXN000566,CASHBACK,2025-07-02 11:46:56,Patel Ltd,PLC,POS-6828,Chandlerfurt,218.15,Logan Allen,RUPAY,USD,SUCCESS,SUCCESS
TXN000567,PURCHASE,2025-05-26 11:46:56,Poole-Jackson,and Sons,POS-3708,Browntown,790.43,Tyrone Jacobs,RUPAY,EUR,SUCCESS,SUCCESS
TXN000568,REFUND,2025-02-03 11:46:56,Kirk and Sons,PLC,POS-8212,Lake Richardview,861.51,Andrew Thompson,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000569,REFUND,2024-11-05 11:46:56,Reilly-Hernandez,and Sons,POS-6589,Kennethfurt,712.36,Patricia Hunt,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000570,REFUND,2024-10-26 11:46:56,Adams Inc,LLC,POS-5322,Tiffanyshire,399.9,Michael Cook,VISA,INR,SUCCESS,SUCCESS
TXN000571,PURCHASE,2024-10-29 11:46:56,Hill-Gray,Inc,POS-3288,South Jamesburgh,153.95,Samantha Serrano,AMEX,EUR,SUCCESS,SUCCESS
TXN000572,PURCHASE,2025-07-01 11:46:56,Callahan-Curtis,PLC,POS-9022,Lucaschester,476.16,Joshua Sweeney,VISA,EUR,SUCCESS,SUCCESS
TXN000573,CASHBACK,2024-11-18 11:46:56,Mclaughlin PLC,Group,POS-3218,Saraville,567.52,Alison Peck,VISA,INR,SUCCESS,SUCCESS
TXN000574,REFUND,2025-05-09 11:46:56,"Horton, Glover and Peck",Group,POS-8666,Wayneland,913.71,Dr. John Mccann,VISA,INR,SUCCESS,SUCCESS
TXN000575,PURCHASE,2025-05-24 11:46:56,Daniels-Pierce,Group,POS-2803,Christineberg,313.38,Courtney Fields,AMEX,INR,FAILED,Currency mismatch
TXN000576,PURCHASE,2025-07-11 11:46:56,Knight-Woodward,PLC,POS-8783,Lake Austin,410.91,George Butler,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000577,REFUND,2025-02-28 11:46:56,Vargas Group,and Sons,POS-8967,Mooreton,437.62,Ronald Gibson,RUPAY,GBP,SUCCESS,SUCCESS
TXN000578,PURCHASE,2024-12-07 11:46:56,"Mckay, Green and Anderson",Ltd,POS-4369,Barryborough,764.34,Deborah Miller,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000579,PURCHASE,2025-05-05 11:46:56,Farley Group,Ltd,POS-8618,Monicaport,328.63,April Walker,AMEX,GBP,SUCCESS,SUCCESS
TXN000580,REFUND,2025-03-11 11:46:56,"Macias, White and Ballard",and Sons,POS-3658,Jameshaven,466.55,Amy Gray,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000581,PURCHASE,2024-11-02 11:46:56,Hughes-Miller,Inc,POS-3528,New Stephanieberg,105.93,Justin Ryan,RUPAY,INR,SUCCESS,SUCCESS
TXN000582,PURCHASE,2025-05-31 11:46:56,Chapman PLC,LLC,POS-6179,East Breanna,171.54,Wanda Crawford,AMEX,USD,SUCCESS,SUCCESS
TXN000583,PURCHASE,2025-01-02 11:46:56,Hensley-Johns,Ltd,POS-6276,Davidborough,761.28,Brittany Ramirez,AMEX,INR,FAILED,Currency mismatch
TXN000584,PURCHASE,2025-04-09 11:46:56,Torres-Phillips,LLC,POS-5954,East Steven,643.02,Carla Walker,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000585,REFUND,2025-03-13 11:46:56,Price-Esparza,LLC,POS-2300,Stevenberg,715.87,Jamie Ortiz,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000586,PURCHASE,2025-01-02 11:46:56,Barry Inc,LLC,POS-2462,Lake Timothyton,397.16,Kyle Thompson,RUPAY,EUR,SUCCESS,SUCCESS
TXN000587,CASHBACK,2025-05-03 11:46:56,Harper and Sons,Inc,POS-1945,West Martintown,922.15,Sarah Garcia,MASTERCARD,USD,FAILED,Suspicious transaction (anomaly)
TXN000588,REFUND,2024-09-06 11:46:56,Mclaughlin-Potter,Ltd,POS-2538,East Misty,288.5,Stanley Edwards,VISA,EUR,SUCCESS,SUCCESS
TXN000589,CASHBACK,2025-02-10 11:46:56,Nichols-Mclaughlin,PLC,POS-7602,Lake Kimberlymouth,903.08,Audrey Buchanan,RUPAY,INR,SUCCESS,SUCCESS
TXN000590,REFUND,2024-08-28 11:46:56,"Wright, Mason and Mack",Group,POS-3860,Kaylastad,650.33,Brian Taylor III,RUPAY,INR,SUCCESS,SUCCESS
TXN000591,PURCHASE,2025-04-23 11:46:56,Lang and Sons,and Sons,POS-2403,Matthewhaven,219.31,Troy Young,AMEX,GBP,SUCCESS,SUCCESS
TXN000592,CASHBACK,2025-05-29 11:46:56,Irwin PLC,Ltd,POS-6439,New Tracy,521.19,James Simpson,AMEX,GBP,SUCCESS,SUCCESS
TXN000593,PURCHASE,2025-05-04 11:46:56,Payne-Park,and Sons,POS-6720,New Jessicachester,183.6,Morgan Stewart,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000594,PURCHASE,2025-05-11 11:46:56,Cannon Ltd,and Sons,POS-8208,Fergusonton,439.87,Joseph Castillo,AMEX,EUR,SUCCESS,SUCCESS
TXN000595,PURCHASE,2025-01-30 11:46:56,Young and Sons,PLC,POS-3195,West Michaelfort,207.34,Richard Cunningham,AMEX,GBP,SUCCESS,SUCCESS
TXN000596,REFUND,2024-09-16 11:46:56,Miller-Reid,Inc,POS-8883,Hullmouth,902.39,Rachel Davis,AMEX,INR,FAILED,Currency mismatch
TXN000597,PURCHASE,2024-08-30 11:46:56,"Martinez, Smith and Patel",LLC,POS-3952,North Christian,278.87,Eric Cruz,VISA,INR,SUCCESS,SUCCESS
TXN000598,REFUND,2025-04-16 11:46:56,Woods-Gallagher,and Sons,POS-2797,Hollymouth,58.06,Scott Brown,RUPAY,GBP,SUCCESS,SUCCESS
TXN000599,REFUND,2024-09-06 11:46:56,Joyce LLC,PLC,POS-6535,Lake Brian,234.47,Leslie Baker,AMEX,GBP,SUCCESS,SUCCESS
TXN000600,PURCHASE,2024-10-21 11:46:56,"Atkinson, Luna and Walker",PLC,POS-1426,Paulaborough,975.55,Brenda West,RUPAY,EUR,FAILED,Suspicious transaction (anomaly)
TXN000601,PURCHASE,2025-06-01 11:46:56,Montoya-Montoya,and Sons,POS-1306,West Juliefurt,853.85,Meghan Carter,VISA,USD,SUCCESS,SUCCESS
TXN000602,REFUND,2025-02-05 11:46:56,Rivera-Shah,Ltd,POS-4175,Lake Melissa,768.27,Sonya Lucas,VISA,EUR,SUCCESS,SUCCESS
TXN000603,CASHBACK,2025-04-15 11:46:56,Edwards and Sons,and Sons,POS-6895,South Larry,955.89,Victor Alexander,AMEX,GBP,SUCCESS,SUCCESS
TXN000604,PURCHASE,2024-12-26 11:46:56,Santos Group,Inc,POS-1649,Port Tara,600.37,Jason Beltran,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000605,REFUND,2025-07-09 11:46:56,"Walker, Petersen and Smith",PLC,POS-7797,Holtbury,161.93,Maria Strong DDS,MASTERCARD,USD,SUCCESS,SUCCESS
TXN000606,CASHBACK,2024-08-23 11:46:56,"Marks, Rosario and Wolf",and Sons,POS-3118,Lake Johnville,931.88,April Richards,AMEX,INR,FAILED,Currency mismatch
TXN000607,REFUND,2024-11-25 11:46:56,Banks and Sons,and Sons,POS-6607,East Matthew,528.42,Jennifer Wood,RUPAY,INR,SUCCESS,SUCCESS
TXN000608,REFUND,2024-10-23 11:46:56,Edwards Group,Inc,POS-5986,Brettton,449.23,Michael Pham,AMEX,GBP,SUCCESS,SUCCESS
TXN000609,CASHBACK,2025-01-24 11:46:56,Rodriguez LLC,LLC,POS-7612,South Diane,992.04,Marie Doyle,AMEX,USD,FAILED,Suspicious transaction (anomaly)
TXN000610,PURCHASE,2024-07-14 11:46:56,Martinez and Sons,Group,POS-8650,Johnshaven,755.2,Pamela Espinoza,RUPAY,GBP,SUCCESS,SUCCESS
TXN000611,CASHBACK,2024-07-30 11:46:56,Smith and Sons,and Sons,POS-3126,Ashleyland,920.21,Dawn Anderson,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000612,PURCHASE,2025-04-18 11:46:56,Coleman-Rojas,Group,POS-4161,Lake Justinside,87.15,Elizabeth Franklin,AMEX,EUR,SUCCESS,SUCCESS
TXN000613,CASHBACK,2025-04-11 11:46:56,Bush-Hester,Inc,POS-8945,Cortezville,130.18,Christine Perez,MASTERCARD,GBP,SUCCESS,SUCCESS
TXN000614,PURCHASE,2025-05-16 11:46:56,"Stone, Noble and Lee",LLC,POS-1891,Phillipsmouth,520.72,Karen Levy,VISA,USD,SUCCESS,SUCCESS
TXN000615,CASHBACK,2025-05-05 11:46:56,"Mcclain, Lewis and Gregory",Inc,POS-3410,West Judith,567.31,Daniel Grant,AMEX,INR,FAILED,Currency mismatch
TXN000616,PURCHASE,2025-05-26 11:46:56,Fernandez-Lewis,LLC,POS-7171,East Brianton,493.41,Austin Rodriguez,AMEX,EUR,SUCCESS,SUCCESS
TXN000617,CASHBACK,2025-03-22 11:46:56,"Williams, Thomas and Valencia",PLC,POS-8274,Anthonyville,607.02,Nicholas Hicks,VISA,EUR,SUCCESS,SUCCESS
TXN000618,REFUND,2025-05-27 11:46:56,Drake and Sons,Inc,POS-4088,Bakerport,941.04,Lindsey Moyer,MASTERCARD,EUR,SUCCESS,SUCCESS
TXN000619,CASHBACK,2025-02-28 11:46:56,"George, Leach and Garcia",Inc,POS-5515,South Eric,794.55,Elizabeth Wilson,AMEX,EUR,SUCCESS,SUCCESS
TXN000620,REFUND,2024-07-16 11:46:56,Cole-Barrera,and Sons,POS-6505,Nicoleside,550.78,Jesus Faulkner,VISA,GBP,SUCCESS,SUCCESS
TXN000621,PURCHASE,2025-06-13 11:46:56,Larson Group,Inc,POS-4090,Myersville,350.03,Robin Curtis,MASTERCARD,INR,SUCCESS,SUCCESS
TXN000622,REFUND,2024-09-16 11:46:56,"Sanchez, Hopkins and Navarro",PLC,POS-3030,North Jenniferstad,334.93,Daniel Graham,RUPAY,GBP,SUCCESS,SUCCESS
TXN000623,REFUND,2025-03-11 11:46:56,Camacho Group,Group,POS-7285,Joshuaview,872.55,Christian Martinez,VISA,INR,SUCCESS,SUCCESS
TXN000624,REFUND,2025-04-19 11:46:56,Thompson LLC,PLC,POS-2471,Alyssachester,564.74,Christina Brown,RUPAY,USD,SUCCESS,SUCCESS
